Al Amal Station_Urban Station_RCRC AIR Quality Monitoring Network.,,,,,,,,,,,,,,,,,,,
Dates ,ADA_08 - 08_AP mbar      ,ADA_08 - 08_AT degreC    ,ADA_08 - 08_BENZ ppb       ,ADA_08 - 08_CO ppm       ,ADA_08 - 08_EBEN ppb       ,ADA_08 - 08_MPXY ppb       ,ADA_08 - 08_NO ppb       ,ADA_08 - 08_NO2 ppb       ,ADA_08 - 08_NOX ppb       ,ADA_08 - 08_03 ppb       ,ADA_08 - 08_OXYL ppb       ,ADA_08 - 08_PM10 ug/m3     ,ADA_08 - 08_PM25 ug/m3     ,ADA_08 - 08_RH %         ,ADA_08 - 08_SO2 ppb       ,ADA_08 - 08_SR W/m2      ,ADA_08 - 08_TOLU ppb       ,ADA_08 - 08_WD degre     ,ADA_08 - 08_WS m/s       
28/10/2024 06:00,979.8,19.66,1.39,0.38,1.41,2.81,1.7,40,41.7,18.42,0.94,62.5,12.8,42.36,-0.4,0.3,3.51,94.1,0.35
28/10/2024 07:00,980.2,20.22,2.17,0.76,1.26,4.05,29,57.6,86.6,4.58,1.44,59.2,10.1,41.69,0.2,31.2,6.95,56.2,0.39
28/10/2024 08:00,980.7,22.14,4.47,0.74,2.08,6.81,24.4,51.3,75.7,7.47,2.59,97,14.9,38.01,1.8,132.1,13.09,64.7,0.33
28/10/2024 09:00,981,23.42,2.94,0.56,1.07,3.71,18.1,46.1,64.2,13.57,1.33,86.9,23.4,34.92,2,240.3,7.15,51,0.56
28/10/2024 10:00,980.8,24.52,3.28,0.54,1.1,3.67,18.5,43.8,62.3,15.49,1.33,104.4,25.4,32.31,2.4,370.6,7.7,51.2,0.64
28/10/2024 11:00,980.3,25.82,2.17,0.42,0.82,2.61,15.4,38.4,53.8,22.12,0.9,110.7,30.4,30.23,2.8,661,5.11,59.7,0.81
28/10/2024 12:00,979.5,26.88,1.91,0.34,0.85,2.58,10.4,29.9,40.3,29.28,0.9,117.4,24.1,28.8,3.3,826.8,4.46,39.9,0.66
28/10/2024 13:00,978.7,28.19,1.46,0.39,1.12,3.13,7.7,24.7,32.3,37.43,1.11,116.2,17.2,26.83,2,662.3,4.44,11.6,0.32
28/10/2024 14:00,978.1,28.75,1.77,0.38,1.08,2.85,5.8,25,30.8,37.49,1.05,114.6,23.7,26.43,-0.4,610.7,5.37,52.3,0.52
28/10/2024 15:00,977.8,28.71,1.64,0.54,0.7,1.79,5.1,26.1,31.2,36.49,0.68,84.7,25.3,26.61,-0.5,442.7,4.03,112,0.44
28/10/2024 16:00,977.6,28.71,1.61,0.51,0.79,2.15,4.9,28.5,33.3,31.03,0.79,100,18,27.24,-0.5,301.1,4.19,65.5,0.54
28/10/2024 17:00,977.7,27.82,1.72,0.53,0.68,1.98,3.2,29.5,32.7,27.87,0.73,94.8,24.7,28.7,-0.6,78.2,4.25,46.9,0.5
28/10/2024 18:00,977.7,27.18,1.87,0.63,0.75,2.32,3.9,36.3,40.2,22.48,0.83,113.8,28.8,29,-0.5,1.5,4.82,50.3,0.89
28/10/2024 19:00,978,26.76,2.29,0.52,0.71,2.45,2.2,29.8,31.9,29.85,0.85,108.8,21.3,26.87,1.4,0,6.86,60.4,1.21
28/10/2024 20:00,978.4,26.17,2.03,0.48,0.58,1.99,2.1,22.5,24.6,35.68,0.7,110.2,23.6,23.89,4.8,0,4.86,59.7,1.34
28/10/2024 21:00,978.7,25.61,6.22,0.38,1.2,4.05,1.5,22.7,24.1,36.93,1.42,96.4,22.7,21.78,5.2,0,15.77,55.5,1.26
28/10/2024 22:00,978.6,24.85,2.56,0.33,0.65,2.21,1.1,18.3,19.4,38.42,0.76,99.7,23.8,20.96,4.8,0,5.95,54.3,1.26
28/10/2024 23:00,978.7,23.95,1.94,0.31,0.41,1.26,1.2,16.5,17.7,36.9,0.45,85.3,17.1,20.5,4.1,0,3.79,57.3,1.06
28/10/2024 24:00,978.6,23.19,1.77,0.25,0.4,1.29,1.2,15.7,16.9,37.96,0.46,66.5,23.9,20.58,4.1,0,3.54,50.7,0.99
29/10/2024 01:00,978.6,22.38,1.35,0.24,0.27,0.81,0.9,15,15.8,38.44,0.28,74.3,20.6,20.83,4.9,0,2.19,51.7,0.78
29/10/2024 02:00,978.5,21.79,1.37,0.24,0.22,0.64,0.6,12,12.6,43.31,0.26,61,14.9,21.03,4.9,0,2.04,58,0.83
29/10/2024 03:00,978.5,21.46,1.21,0.28,0.2,0.51,0.7,10,10.7,44.36,0.19,66.2,23.5,21.68,2.9,0,1.54,47.4,0.61
29/10/2024 04:00,978.6,21.44,1.09,0.31,0.15,0.43,0.6,9,9.6,47.1,0.18,65.2,16.8,21.8,3.3,0,1.24,64.8,0.64
29/10/2024 05:00,978.8,21.45,1.17,0.27,0.15,0.38,0.7,13.7,14.3,43.18,0.15,63.4,28.4,23.3,3.2,0,1.38,73.6,0.63
29/10/2024 06:00,979.1,21.04,1.41,0.37,0.43,1.09,1.5,30.1,31.7,29.01,0.41,63.6,36.1,25.42,3,0.4,2.27,70.8,0.55
29/10/2024 07:00,979.6,21.2,2.32,0.5,0.71,2.13,3.5,40.1,43.6,22.19,0.76,51.3,25.9,26.2,5.2,33.1,4.72,87,0.58
29/10/2024 08:00,979.9,21.65,2.63,0.51,0.95,2.95,3.8,34.3,38.1,29.47,1.04,72.7,27.4,26.61,6.6,127.1,6.14,87.3,0.67
29/10/2024 09:00,980.2,22.66,2.01,0.43,0.67,2.04,6,33.1,39,31.51,0.72,67.3,33.4,25.38,6.2,278.1,4.28,73.6,0.86
29/10/2024 10:00,980.2,24.66,2.4,0.39,1.85,5.64,7.9,33.4,41.3,33.57,2.01,98,38.5,22.3,6.1,417.4,8.24,87.9,0.88
29/10/2024 11:00,979.9,26.29,2.25,0.35,2.51,7.01,6.3,29.2,35.5,42.43,2.57,111.1,31,19.49,6.4,708,8.92,98.2,0.56
29/10/2024 12:00,979.2,27.21,2.22,0.36,2.33,6.51,5.3,26.2,31.4,46.05,2.38,100.2,33.8,18.7,6.1,841.2,8.96,95.6,0.82
29/10/2024 13:00,978.4,28.13,1.94,0.37,1.97,5.17,4.5,22.9,27.5,51.69,1.88,110.4,41.6,18.14,4.5,681,7.11,96,0.76
29/10/2024 14:00,977.9,29.3,1.75,0.36,1.23,3.16,3.6,21.1,24.7,57,1.15,108.3,30.9,17.28,3,711.1,6.19,123.1,0.71
29/10/2024 15:00,977.5,29.05,1.81,0.44,0.91,2.23,2.3,18,20.3,62.5,0.82,84.1,34,18.29,5.2,455.5,4.6,129.2,0.73
29/10/2024 16:00,977.4,28.58,1.87,0.37,0.88,2.35,2,20.4,22.4,58.96,0.86,93.3,33.5,19.01,6.5,263,5.83,115,0.74
29/10/2024 17:00,977.4,27.77,2.31,0.49,1.13,3.38,1.9,32.6,34.5,45.57,1.22,92,38.3,20.25,6.2,57.5,7.35,105.2,0.92
29/10/2024 18:00,977.4,27.13,3.24,0.58,1.85,5.87,2.4,37.1,39.5,37.67,2.12,76.7,33.8,21.11,7.9,1.9,10.86,121.3,1.02
29/10/2024 19:00,977.5,26.67,3.35,0.73,1.37,4.61,2.4,42.5,45,34.68,1.66,82.9,31.1,22.17,11,0,8.96,136,1.13
29/10/2024 20:00,977.9,26.13,4.86,0.96,2.21,6.96,7.1,60.7,67.7,13.98,2.64,87.7,26.8,24.15,9.8,0,13.62,96.3,0.64
29/10/2024 21:00,978.1,25.3,4.68,0.52,3.95,11.46,6.4,49.3,55.7,11.99,3.95,106.4,39.7,22.7,7.4,0,16.75,78.9,0.94
29/10/2024 22:00,978,24.14,2.4,0.41,1.96,5.44,2.6,34.6,37.2,19.13,1.88,91.3,34.1,23.13,4.6,0,6.28,76.9,0.93
29/10/2024 23:00,978,23.1,2.36,0.39,1.57,4.41,2.9,38.7,41.6,14.84,1.3,96.5,24.5,22.66,3.9,0,5.53,85.6,0.89
29/10/2024 24:00,977.9,22.45,1.98,0.34,3.12,9.4,1.5,34.4,35.9,20.99,3.57,95.6,22,21.86,4.4,0,11.86,94.3,0.99
30/10/2024 01:00,978,21.89,1.65,0.3,2.38,7.18,0.8,27.4,28.1,27.92,2.56,98.5,24.8,22.34,4,0,10.28,75.8,0.74
30/10/2024 02:00,977.6,21.88,1.93,0.26,2.19,6.67,0.9,26.1,27,29.93,2.1,116.2,29.3,22.29,5.3,0,7.31,117.5,0.78
30/10/2024 03:00,977.4,21.72,2.49,0.23,0.47,1.29,0.6,15.1,15.7,40.92,0.45,101.8,26.1,21.99,6.5,0,3.21,123.8,0.74
30/10/2024 04:00,977.4,21.57,1.74,0.23,0.31,0.88,0.6,13.9,14.5,37.49,0.32,90.3,25.5,22.78,3.5,0,2.32,140.8,0.9
30/10/2024 05:00,977.4,21.39,1.81,0.26,0.36,1.02,0.9,18.7,19.6,31.67,0.37,80.1,25.4,23.76,2.1,0,2.79,125.4,0.67
30/10/2024 06:00,977.8,20.61,3.09,0.48,1.8,4.23,18,46.2,64.1,7.75,1.69,75.5,22.4,25.52,1.7,0.2,5.22,93.9,0.6
30/10/2024 07:00,978.3,20.83,5.78,0.79,2.62,8.27,30.2,52,82.1,5.23,3.2,97.2,19.1,25.69,4.4,31.9,16.22,99.6,0.75
30/10/2024 08:00,978.8,22.03,4.34,0.52,2.14,6.66,6.2,32.4,38.6,25.62,2.38,109.1,23.5,24.41,5.4,136.9,11.54,124.1,1.03
30/10/2024 09:00,979,23.13,2.79,0.35,0.81,2.67,4.7,22.8,27.5,39.02,0.94,120.5,32.5,22.61,5.5,183.7,5.89,129.4,1.4
30/10/2024 10:00,979.1,24.55,2.03,0.31,0.54,1.75,4.4,18.6,23,44.49,0.62,114.2,41.1,21.03,5.7,398.1,4.07,118.1,1.37
30/10/2024 11:00,978.5,25.71,2.16,0.27,0.53,1.58,3.9,16.8,20.7,51.07,0.57,132.1,35.7,20.92,5.5,699.2,3.8,129.9,1.4
30/10/2024 12:00,977.8,27.39,2.27,0.35,0.61,1.89,5.9,21.8,27.7,51.21,0.69,131.9,29.3,21.17,4.5,837.5,4.81,140.7,1.54
30/10/2024 13:00,977.1,28.8,2.4,0.44,0.91,2.9,3.7,17,20.7,59.82,1.01,119.9,36.4,20.94,2.2,668.8,6.7,131.9,1.2
30/10/2024 14:00,976.6,29.99,1.78,0.35,1.2,3.78,2.8,14.1,16.9,57.89,1.37,128.3,25.5,20.43,0.5,696.2,7.7,126.2,1.17
30/10/2024 15:00,976.3,30.23,1.44,0.38,0.63,1.89,2.5,11.7,14.1,54.16,0.67,112.7,35.1,20.69,0.1,530.1,3.86,111.5,1.19
30/10/2024 16:00,976.3,29.75,1.55,0.35,0.44,1.37,2,14.4,16.4,49.15,0.5,94.4,28,22.34,0,216.2,3.35,123.6,1.28
30/10/2024 17:00,976.3,29.14,2.42,0.49,0.95,3.22,2.4,26.5,29,38.32,1.15,93.6,24.6,24.35,-0.6,52.8,6.61,105.6,1.13
30/10/2024 18:00,976.4,28.55,3.41,0.57,2.62,8.36,2,32.5,34.5,31.34,3.11,107.9,18.2,24.99,-0.3,1.8,12.13,104.9,1.28
30/10/2024 19:00,976.6,28.19,4.8,0.81,4.47,12.83,10.1,52.5,62.6,11.8,4.91,115.1,20.9,25.42,2.4,0,18.19,107,0.98
30/10/2024 20:00,976.9,27.49,5.38,0.81,5.01,14.24,11.4,53.8,65.2,9.83,5.49,127.6,28.5,26.1,6.1,0,19.13,99.3,1.3
30/10/2024 21:00,977.2,26.86,4.85,0.68,5.32,15.01,6.2,50.5,56.7,12.74,5.82,106.8,30.5,26.04,6.6,0,21.67,99.5,1.13
30/10/2024 22:00,977.4,26.42,4.54,0.5,3.2,9.98,5.5,47.6,53.1,11.7,3.8,133.6,36.1,25.64,11.6,0,13.6,105.9,1.02
30/10/2024 23:00,977.4,25.64,4.19,0.6,2.55,7.78,9.5,46.6,56.1,7.52,2.88,113.1,29.1,26.94,17,0,10.75,138.9,0.92
30/10/2024 24:00,977.3,25.07,4.22,0.43,2.28,6.83,3.8,35.2,39,15.98,2.55,104.3,30.4,28.13,26.4,0,12.07,137.8,1.49
31/10/2024 01:00,977.3,24.31,2.11,0.34,0.85,2.86,1.2,24.4,25.6,22.84,1,91.3,30,30.02,9.6,0,5.45,140.7,1.11
31/10/2024 02:00,977.4,23.65,3.24,0.34,0.75,2.27,1.1,22.7,23.8,22.99,0.78,87.4,30.8,32.26,3.9,0,5.69,140.2,0.74
31/10/2024 03:00,977.3,23.58,2.3,0.32,0.58,1.78,0.7,17.7,18.4,28.02,0.62,74.3,22.8,33.24,-0.2,0,4.61,133.4,0.85
31/10/2024 04:00,977.3,23.07,1.93,0.42,0.54,1.68,1,23.4,24.5,21.53,0.58,76.4,28.3,34.19,-0.7,0,4.54,104.1,0.67
31/10/2024 05:00,977.2,22.93,2.82,0.39,1.82,5.15,1.4,28.7,30.1,18.68,1.81,72.1,21.6,34.28,-0.9,0,7.02,114,0.67
31/10/2024 06:00,977.6,23.08,1.85,0.44,0.64,1.98,0.8,19.3,20.1,29.16,0.68,75.2,22.5,35.08,-0.9,0.1,4.4,137.1,0.78
31/10/2024 07:00,978.4,22.91,2.12,0.5,0.66,2.26,2.3,24.6,26.8,24.27,0.77,65.9,22.8,37.53,0.2,29.3,5.24,153.1,0.3
31/10/2024 08:00,979,23.23,2.6,0.6,1.07,3.59,5.7,33.7,39.3,16.72,1.26,73.7,19.9,38.94,1.3,96.7,6.65,83.6,0.52
31/10/2024 09:00,979.4,24.65,3.1,0.43,2.44,7.75,8.2,27.6,35.7,24.35,2.83,69.8,25.7,36.15,0.7,236.6,11.24,90.5,0.75
31/10/2024 10:00,979.4,26.22,2.39,0.33,1.68,5.17,4.5,18.8,23.4,40.17,1.82,79,29.4,35.29,1,404.9,8.02,111.1,1.08
31/10/2024 11:00,978.9,27.68,2.28,0.33,1.1,3.42,5.1,20.5,25.6,43.19,1.21,88.4,35.5,32.69,1.5,678.7,8.02,132.3,1.1
31/10/2024 12:00,978.5,27.23,2.39,0.38,0.97,2.91,3.5,19.5,23,45.1,1.05,73.6,25,32.01,3.7,294.6,7.84,160.1,0.91
31/10/2024 13:00,978.1,26.52,2.62,0.4,2.55,6.53,1.9,21.3,23.2,40.8,2.17,48.4,24.2,33.89,1.8,73.8,12.22,105.8,0.6
31/10/2024 14:00,977.6,25.6,2.3,0.39,1.36,4.04,1.5,21.1,22.5,35.57,1.43,87.3,21.6,41.25,-1.3,60.1,7.39,79.8,0.43
31/10/2024 15:00,977.1,24.06,2.6,0.57,1.67,5.09,3.7,28.4,32.2,15.2,1.81,98.9,23,51.63,-1.9,75,8.22,45.6,0.47
31/10/2024 16:00,976.8,24.94,3.6,0.76,1.75,5.63,6.8,37.8,44.5,10.12,2.06,92.1,18.4,46.32,-1.8,23.6,8.89,39.9,0.76
31/10/2024 17:00,977,24.91,3.25,0.76,1.48,5.2,5.7,36.1,41.7,10.2,1.88,90.4,19.8,45.9,-2.1,12.1,8.52,45.3,0.78
31/10/2024 18:00,977.1,25.31,3.74,0.82,1.62,5.83,14.5,43.8,58.2,5.02,2.13,110.5,23,42.32,-1.6,0.6,9.36,38.9,0.74
31/10/2024 19:00,977.5,25.81,3.31,0.61,1.38,4.96,3.1,61.5,64.5,22.21,1.8,133.3,23.5,35.27,-0.8,0,8.47,69.1,1.04
31/10/2024 20:00,977.9,25.38,2.66,0.59,1.55,5.08,3,39.3,42.2,22.64,1.84,125.5,23.8,37.1,0.9,0.1,7.78,92.2,1.27
31/10/2024 21:00,977.9,24.93,3.5,0.44,1.85,5.9,2.1,32.9,35,27.68,2.16,111.5,30.1,39.42,0.4,0,9.93,79.5,1.14
31/10/2024 22:00,977.6,24.65,2.98,0.59,1.67,5.11,4.3,49.5,53.8,15.33,1.84,105.4,23.9,40.3,0.6,0,7.46,93.6,0.86
31/10/2024 23:00,977.8,24.3,3.62,0.47,2.78,8.34,1,34.7,35.6,35.56,3.09,98,31.6,41.98,0.6,0,12.5,90.7,1.14
31/10/2024 24:00,977.8,23.14,2.1,0.41,1.36,4.23,0.6,18.2,18.8,45.17,1.46,118.5,30.2,53.74,0.5,0,6.18,96,1.05
1/11/2024 1:00,977.6,22.52,1.85,0.6,1.44,4.48,0.7,19.4,20.1,41.36,1.52,145.9,36.4,56.95,-0.2,0,7.18,95.3,0.84
1/11/2024 2:00,977.5,22.45,1.97,0.46,1.01,3.15,0.6,16,16.6,41.82,1.1,164.3,34.8,54.82,-0.3,0,5.48,96.4,0.81
1/11/2024 3:00,977.5,22.34,1.77,0.39,0.53,1.61,0.6,12,12.6,40.84,0.59,159.1,31.3,52.01,-1.4,0,3.6,125.5,0.79
1/11/2024 4:00,977.5,22.31,1.46,0.35,0.36,1.05,0.4,8.1,8.5,43.26,0.38,123.7,38.7,51.22,-1.7,0,2.55,130.9,1.06
1/11/2024 5:00,977.6,22.08,2.09,0.41,0.35,0.88,0.7,7.9,8.6,41.2,0.33,99.7,28.5,52.66,-1.4,0,2.33,99.6,0.7
1/11/2024 6:00,978.6,20.06,1.65,0.43,0.47,1.38,1,12.8,13.8,23.87,0.49,96.4,36.6,74.34,-1.4,0.2,3.18,85.2,0.47
1/11/2024 7:00,979.3,19.19,2.17,0.51,0.98,2.97,1.8,20.5,22.3,10.49,1.02,102.6,28.9,88.85,-1.5,30.8,5.56,29.2,0.6
1/11/2024 8:00,979.9,20.59,1.82,0.5,0.65,1.84,2.6,15.4,17.9,18.89,0.64,89.3,37.5,72.98,-0.7,130.3,3.27,45.2,0.83
1/11/2024 9:00,980.5,21.4,1.48,0.59,0.37,1.09,3.6,30.8,34.5,21.48,0.43,66.7,31.7,68.78,-0.4,191.7,2.67,54.2,0.84
1/11/2024 10:00,980.6,22.07,1.43,0.62,0.36,1.09,2.7,13.8,16.5,31.98,0.41,76.7,35.4,65.42,-0.6,387.3,2.83,61.7,1.37
1/11/2024 11:00,980.3,23.37,0.98,0.58,0.26,0.75,2.1,8.9,11,38.92,0.29,68.4,36.4,59.9,-0.1,701.1,1.82,62.6,1.31
1/11/2024 12:00,979.6,24.48,0.81,0.58,0.29,0.74,2.1,8.9,11,41.05,0.3,66.2,33.4,55.51,0.1,698.6,1.53,65.9,1.3
1/11/2024 13:00,979.2,25.8,0.84,0.44,0.35,0.92,2.1,6.8,8.9,42.9,0.34,48.5,28.7,49.73,-0.4,748.5,1.78,87.8,1.39
1/11/2024 14:00,978.9,26.46,1.03,0.39,0.4,1.07,2.2,8.2,10.4,39.19,0.42,47.9,20.1,46.12,-1.3,559.6,2.26,90,1.5
1/11/2024 15:00,978.9,27.22,3.22,0.39,0.64,1.82,2.4,9.5,11.8,36.56,0.67,43.1,25.7,42.05,-1.8,425.8,3.24,94.6,1.09
1/11/2024 16:00,978.8,27,1.52,0.38,0.73,2.03,1.9,13.9,15.8,35.95,0.75,44.8,27.5,41.99,-1.2,157.9,3.28,76.8,1.37
1/11/2024 17:00,978.9,27.41,1.81,0.44,1.14,3.43,1.7,20,21.8,29.22,1.22,50.1,21.5,38.01,-1.3,53.7,4.28,84.4,1.21
1/11/2024 18:00,979,27.18,2.33,0.49,2,6.23,2.9,27.3,30.2,19.44,2.18,69.7,28,37.11,-1.2,1.1,6.82,83.4,1.17
1/11/2024 19:00,979.3,26.64,2.07,0.55,1.67,5.27,3.5,32,35.5,14.69,1.81,76.9,27.6,38.27,-0.5,0,6.19,78.7,1.23
1/11/2024 20:00,979.9,25.64,1.83,0.51,0.95,3.01,2.1,23.9,26,23.05,1.04,85.5,19.7,40.87,0.2,0,4.83,80.5,1.38
1/11/2024 21:00,980.4,24.27,1.58,0.59,0.5,1.56,2,17.9,19.9,29.54,0.56,112.1,25.5,47.64,0.3,0,3.09,73.7,1.4
1/11/2024 22:00,980.6,23.62,1.43,0.62,0.48,1.44,1.8,16.4,18.3,26.75,0.47,164.3,38.4,49.84,0.5,0,2.72,79.5,1.3
1/11/2024 23:00,980.7,23.05,1.23,0.64,0.44,1.34,2.2,18.2,20.4,21.03,0.45,190.8,36.6,52.06,0.3,0,2.59,83.3,0.97
1/12/2024 0:00,980.7,22.63,1.58,0.68,0.73,2.33,2,23,25.1,17.84,0.8,230.1,43.4,53.92,0.5,0,4,85.5,0.89
2/11/2024 1:00,980.6,22.23,1.68,0.54,0.77,2.42,0.9,13.7,14.6,28.18,0.84,242.5,50,56.39,-0.3,0,4.58,93.9,0.72
2/11/2024 2:00,980.3,22.13,1.74,0.43,0.68,2.22,0.7,15.5,16.2,23.96,0.76,227.1,46.8,57.06,-0.2,0,4.83,99.9,0.64
2/11/2024 3:00,980.1,21.96,1.71,0.23,0.55,1.74,0.7,9.6,10.4,29.19,0.63,226.6,52.5,54.12,-1.3,0,4.04,109.5,0.95
2/11/2024 4:00,980.1,21.52,1.24,0.18,0.39,1.17,0.4,10.5,10.9,24.65,0.42,150.1,49.4,57.51,-1.8,0,2.86,98.4,0.63
2/11/2024 5:00,980.3,21.22,1.38,0.23,0.67,2.09,1,16.6,17.6,17.67,0.71,109,34.7,59.47,-1.8,0,4.13,74.4,0.61
2/11/2024 6:00,980.6,21.24,1.77,0.31,1.24,3.87,2.7,28.8,31.5,7.98,1.29,91.1,35.3,59.6,-1.6,0.2,5.04,88.9,0.62
2/11/2024 7:00,981.1,21.45,2.83,0.37,1.31,4.12,3.1,27.4,30.5,15.37,1.44,78.4,37.6,57.92,-1.5,38.3,7.31,114.2,0.93
2/11/2024 8:00,981.4,22.4,2.01,0.37,0.62,1.96,3.7,16.8,20.5,23,0.71,57,27.1,54.96,-0.1,101.9,4.38,121.8,0.95
2/11/2024 9:00,981.9,23.68,1.81,0.58,0.59,1.92,5.4,16.5,21.9,24.15,0.69,59.5,30.2,55.47,-0.1,187.5,4.51,120.8,1.08
2/11/2024 10:00,982.2,25.15,1.96,0.63,0.64,2.05,5.5,14.7,20.3,28.77,0.74,77.9,26.5,48.8,-0.2,305,4.33,127.1,1.41
2/11/2024 11:00,981.7,26.38,2.56,0.6,0.75,2.33,5,14.6,19.5,32.12,0.85,69,28.8,43.32,-0.1,767.5,4.95,115.4,1.14
2/11/2024 12:00,980.9,28.08,2.34,0.65,1.14,3.62,6.7,18.3,25.1,33.12,1.32,69.6,20.5,38.13,0.1,888.5,8.27,128.6,1.3
2/11/2024 13:00,980,29.1,2.94,0.48,1.22,4.02,5.8,17.4,23.2,35.59,1.44,61.6,27.8,34.06,-0.4,739.1,10.41,118.6,1.35
2/11/2024 14:00,979.5,29.84,2.17,0.35,0.74,2.44,3.8,12.9,16.7,40.53,0.87,60.9,19.4,30.71,-1.7,746.9,6.52,128.1,1.3
2/11/2024 15:00,979.2,30.03,1.78,0.26,0.55,1.77,3.4,10.9,14.2,41.2,0.65,63,22.6,30.17,-1.5,558.5,4.53,119.3,1.35
2/11/2024 16:00,979,30.06,1.62,0.29,0.93,2.72,3,12.6,15.6,34.27,0.98,46.7,26.4,30.07,-1.7,319,6.35,125.3,1.08
2/11/2024 17:00,979.1,29.22,2.27,0.41,1.26,4.27,5.3,23.1,28.5,22.09,1.58,57.9,22.6,30.27,-1.3,90.5,8.3,107.4,1.06
2/11/2024 18:00,979.3,28.56,3.46,0.55,2.41,7.84,8.8,31,39.8,12.04,2.88,64.1,24.8,29.34,-1.2,1.8,13.47,102.4,0.95
2/11/2024 19:00,979.6,28.05,5.77,0.99,5.39,15.2,45.3,44.4,89.7,3.36,5.7,64,19.3,29.5,-0.2,0,24.26,90,0.71
2/11/2024 20:00,980,27.32,6.46,0.98,10.61,25.45,76.6,45.4,122,2.21,10.87,84.3,21.2,31,1.2,0,30.74,83.2,0.75
2/11/2024 21:00,980.3,26.81,5.45,1,8.64,20.91,47.8,39,86.8,2.42,8.51,104.9,34.7,32.48,0.8,0,24.18,93.9,0.88
2/11/2024 22:00,980.3,26.17,4.97,0.93,6.67,15.98,40.7,38.3,79,2.05,6.58,108.8,29.7,34.44,1,0,24.74,94.9,0.73
2/11/2024 23:00,980.3,25.6,4.49,0.78,5.83,14.92,,,,2.47,6.02,100.5,22.7,36.15,0.5,0,22.68,93.2,0.78
2/12/2024 0:00,980.1,24.93,3.27,0.65,4.17,11.26,,,,2.4,4.59,101.4,33.7,37.29,0.6,0,17.49,95,0.61
3/11/2024 1:00,979.8,23.95,4.16,0.86,5.39,12.81,,,,2.11,4.83,88.5,32.8,40.04,-0.5,0,16.81,129.8,0.45
3/11/2024 2:00,979.4,24.13,6.63,0.52,2.9,8.21,,,,2.09,3.17,84,29.4,39.09,-0.5,0,12.88,141.1,0.53
3/11/2024 3:00,979.3,23.46,2.28,0.34,1.18,3.95,,,,2.01,1.48,90,20.6,40.76,-1.9,0,6.88,104.7,0.59
3/11/2024 4:00,979.4,21.99,2.7,0.16,3.36,8.56,,,,2.53,3.15,91.8,25,44.14,-2.1,0,8.07,83.4,0.54
3/11/2024 5:00,979.6,21.7,1.46,0.15,2.37,6.18,,,,2.38,1.95,84.4,23.3,44.97,-1.9,0,6.35,83.5,0.55
3/11/2024 6:00,980,20.87,2.12,0.45,3.43,8.71,,,,2.2,3.18,90.7,21.8,48.68,-1.9,0.1,12.32,89.5,0.36
3/11/2024 7:00,980.5,21.82,5.27,0.81,3.68,10.08,,,,3.2,3.85,85.4,24.4,46.29,-1.4,22.6,15.61,141.5,0.75
3/11/2024 8:00,980.8,22.95,4.76,0.62,1.86,5.88,,,,7.01,2.2,74.1,21.1,47.58,-0.5,79.5,10.86,148.6,1.28
3/11/2024 9:00,981,24.53,3.3,0.69,1.22,3.76,,,,15.46,1.33,94.5,28,46.31,-1,179.1,7.76,142,1.11
3/11/2024 10:00,981.1,26.52,2.92,0.63,1.45,4.28,,,,22.16,1.61,85.1,32.8,36.81,-1,292.2,10.78,146.5,1.34
3/11/2024 11:00,980.5,28.36,2.22,0.55,1.16,3.55,,,,31.48,1.36,93.3,33.8,30.94,-0.5,799.5,7.53,144.6,1.66
3/11/2024 12:00,979.7,29.88,1.79,0.47,0.92,2.99,,,,30.98,1.08,68.7,24.5,26.89,-0.4,923.1,7.7,150.1,1.61
3/11/2024 13:00,978.9,30.99,,0.26,,,,,,30.72,,66.2,22.8,23.18,-0.6,786.2,,151.1,1.42
3/11/2024 14:00,978.4,31.8,16.37,,9.76,16.81,,,,,7.73,54.4,16,20.71,,781.3,19.47,175.3,0.91
3/11/2024 15:00,978,32.48,1.46,,1.43,4.55,3.2,10.5,13.6,,1.52,53.4,21.2,19.08,,587.1,8.81,150.3,0.71
3/11/2024 16:00,977.9,32.07,1.31,,1.27,3.6,3.5,11.6,15.1,27.55,1.25,78.8,23.8,18.97,0.2,342.6,8.23,123.9,0.52
3/11/2024 17:00,978,30.75,1.64,0.42,2.1,4.23,5,22.6,27.5,20.59,1.48,58.8,17.2,19.89,-1.4,94.8,8.15,113.1,0.74
3/11/2024 18:00,978.2,29.6,3.88,0.5,2.93,8.9,10.6,37.1,47.8,8.99,3.33,63.4,17.2,20.86,-1.4,1.6,14.4,111.6,0.92
3/11/2024 19:00,978.5,28.75,5.68,0.94,5.39,14.92,42.1,46.1,88.1,3.51,5.88,58.6,15.1,22.67,-0.4,0,23.76,100.2,0.79
3/11/2024 20:00,978.9,27.07,9.03,1.47,9.49,24.62,107.9,50.9,158.8,1.92,10.39,81.8,19,26.37,1.1,0,39.14,89.7,0.47
3/11/2024 21:00,979.2,26.55,10,1.55,11.17,28.37,125.4,51.1,176.4,1.94,12.14,94.3,18.6,27.78,1.4,0,40.01,96.3,0.53
3/11/2024 22:00,979.2,26.94,7.69,0.95,7.26,19.42,41.8,39.2,81,2.7,6.43,133.7,32.8,24.3,1.9,0,27.43,122,0.62
3/11/2024 23:00,979.1,26.27,6.36,0.81,3.38,10.27,36.6,36.3,72.9,2.56,3.72,96.3,26,24.93,1.3,0,17.17,146.3,0.74
